work_id,mp_id,state,district,ia_id,category,scale,unit,latitude,longitude,recommended_date,recommended_amount,sanction_date,sanctioned_amount,expected_duration_days,status,completion_date,work_description
W01301,MP034,Uttar Pradesh,Gorakhpur,IA054,Road Construction (per km),1.27,km,16.47107,87.51856,2024-01-29,2219645.96,2024-02-16,2364846.07,270,Completed,2025-03-29,Road Construction (per km) at Gorakhpur constituency site 39
W01302,MP012,Uttar Pradesh,Varanasi,IA057,Health Sub-Centre Upgrade,1.0,unit,26.54281,84.69478,2024-04-17,1554491.04,2024-05-31,1564054.89,210,Completed,2024-12-20,Health Sub-Centre Upgrade at Varanasi constituency site 40
W01303,MP038,Tamil Nadu,Coimbatore,IA024,Community Hall,1.0,unit,29.61748,86.33422,2025-08-31,4271073.38,2025-09-29,4205155.96,240,Completed,2026-05-20,Community Hall at Coimbatore constituency site 41
W01304,MP027,Uttar Pradesh,Varanasi,IA057,School Building Renovation,1.45,unit,26.27128,84.68905,2025-07-11,1867920.03,2025-08-08,1805877.02,200,In Progress,,School Building Renovation at Varanasi constituency site 42
W01305,MP034,Uttar Pradesh,Gorakhpur,IA039,Street Lighting (per 50 units),2.69,batch,16.39163,87.75876,2023-04-02,1463180.22,2023-05-29,1464764.28,90,Completed,2023-08-21,Street Lighting (per 50 units) at Gorakhpur constituency site 43
W01306,MP035,West Bengal,Malda,IA050,Health Sub-Centre Upgrade,1.0,unit,17.339,82.92201,2024-03-21,1919423.43,2024-04-29,1982810.19,210,Completed,2024-11-20,Health Sub-Centre Upgrade at Malda constituency site 44
W01307,MP007,Maharashtra,Nagpur,IA034,Public Toilet Complex,2.39,unit,24.5701,85.03165,2025-08-05,1101124.55,2025-09-22,1019866.39,120,Completed,2026-02-13,Public Toilet Complex at Nagpur constituency site 45
W01308,MP010,Bihar,Gaya,IA042,Drainage / Sewage Line (per km),1.5,km,23.41881,73.1633,2026-02-01,1946723.84,2026-02-20,1958153.41,180,Completed,2026-08-17,Drainage / Sewage Line (per km) at Gaya constituency site 46
W01309,MP009,Bihar,Muzaffarpur,IA032,School Building Renovation,1.16,unit,27.40962,82.20879,2025-01-11,1268798.79,2025-01-31,1269317.2,200,Completed,2025-11-23,School Building Renovation at Muzaffarpur constituency site 47
W01310,MP016,West Bengal,Howrah,IA013,Street Lighting (per 50 units),3.4,batch,21.9018,72.79647,2023-07-25,1873187.82,2023-08-18,1863409.68,90,In Progress,,Street Lighting (per 50 units) at Howrah constituency site 48
W01311,MP035,West Bengal,Howrah,IA013,Drainage / Sewage Line (per km),1.92,km,21.96398,72.56853,2023-08-19,2628911.17,2023-10-08,2701802.84,180,Completed,2024-01-11,Drainage / Sewage Line (per km) at Howrah constituency site 49
W01312,MP023,Tamil Nadu,Coimbatore,IA024,Road Construction (per km),0.5,km,29.48386,86.22235,2025-06-03,1020423.2,2025-07-25,1023286.38,270,Completed,2026-03-26,Road Construction (per km) at Coimbatore constituency site 50
W01313,MP017,Uttar Pradesh,Gorakhpur,IA054,School Building Renovation,1.71,unit,16.52439,87.75367,2026-02-22,2184183.51,2026-03-16,2204627.36,200,Completed,2026-08-27,School Building Renovation at Gorakhpur constituency site 51
W01314,MP031,Uttar Pradesh,Meerut,IA047,School Building Renovation,1.79,unit,27.81646,83.11802,2025-05-20,1711807.8,2025-07-08,1702610.73,200,Completed,2026-03-13,School Building Renovation at Meerut constituency site 52
W01315,MP020,Tamil Nadu,Coimbatore,IA024,Community Hall,1.0,unit,29.62944,86.35924,2025-05-19,3311621.01,2025-07-17,3300755.2,240,Completed,2026-03-12,Community Hall at Coimbatore constituency site 53
W01316,MP019,Maharashtra,Nashik,IA048,Street Lighting (per 50 units),2.43,batch,17.02529,79.14954,2025-02-07,1216800.55,2025-03-23,1180928.57,90,Completed,2025-06-28,Street Lighting (per 50 units) at Nashik constituency site 54
W01317,MP002,West Bengal,Howrah,IA058,Health Sub-Centre Upgrade,1.0,unit,21.97985,72.56506,2025-10-31,1658053.88,2025-11-10,1620175.11,210,Completed,2026-07-10,Health Sub-Centre Upgrade at Howrah constituency site 55
W01318,MP018,Bihar,Gaya,IA025,Drainage / Sewage Line (per km),1.37,km,23.20056,72.91701,2026-03-21,2208533.57,2026-04-25,2207055.94,180,In Progress,,Drainage / Sewage Line (per km) at Gaya constituency site 56
W01319,MP022,Uttar Pradesh,Meerut,IA047,Health Sub-Centre Upgrade,1.0,unit,27.92271,83.23105,2024-05-22,1187053.72,2024-06-19,1189833.5,210,Completed,2024-11-28,Health Sub-Centre Upgrade at Meerut constituency site 57
W01320,MP018,Bihar,Gaya,IA042,School Building Renovation,1.46,unit,23.34261,73.02106,2026-03-24,1791950.84,2026-04-16,1891509.43,200,In Progress,,School Building Renovation at Gaya constituency site 58
W01321,MP007,Maharashtra,Nagpur,IA001,Health Sub-Centre Upgrade,1.0,unit,24.6571,85.07075,2024-05-16,1655705.82,2024-07-02,1724224.34,210,Completed,2024-09-24,Health Sub-Centre Upgrade at Nagpur constituency site 59
W01322,MP033,Uttar Pradesh,Meerut,IA047,Road Construction (per km),4.07,km,27.8015,83.27979,2025-07-26,7555060.76,2025-09-20,7494326.73,270,In Progress,,Road Construction (per km) at Meerut constituency site 60
W01323,MP013,Uttar Pradesh,Gorakhpur,IA053,Drinking Water Facility,1.44,unit,16.39446,87.60875,2025-07-20,1323068.6,2025-08-06,1366639.68,150,Completed,2025-10-16,Drinking Water Facility at Gorakhpur constituency site 61
W01324,MP021,West Bengal,Howrah,IA022,Health Sub-Centre Upgrade,1.0,unit,21.97082,72.71493,2023-04-26,1548833.02,2023-06-19,1534625.09,210,In Progress,,Health Sub-Centre Upgrade at Howrah constituency site 62
W01325,MP003,Bihar,Patna,IA023,Drinking Water Facility,2.8,unit,21.75545,75.65676,2024-04-06,2680852.77,2024-05-29,2725181.3,150,Completed,2025-02-03,Drinking Water Facility at Patna constituency site 63
W01326,MP040,Bihar,Gaya,IA011,Road Construction (per km),4.07,km,23.40653,73.04173,2023-12-31,7259287.97,2024-01-11,7200435.02,270,Completed,2024-09-23,Road Construction (per km) at Gaya constituency site 64
W01327,MP026,Maharashtra,Nagpur,IA035,Drainage / Sewage Line (per km),2.47,km,24.62919,85.2483,2024-07-28,3375507.45,2024-08-29,3282393.44,180,In Progress,,Drainage / Sewage Line (per km) at Nagpur constituency site 65
W01328,MP009,Bihar,Muzaffarpur,IA032,Drainage / Sewage Line (per km),1.65,km,27.3746,82.12238,2026-02-01,1649672.96,2026-03-09,1607222.12,180,Completed,2026-09-01,Drainage / Sewage Line (per km) at Muzaffarpur constituency site 66
W01329,MP040,Bihar,Gaya,IA036,Community Hall,1.0,unit,23.31576,73.03567,2025-10-04,4386326.68,2025-11-10,4582627.7,240,Completed,2026-06-05,Community Hall at Gaya constituency site 67
W01330,MP006,Bihar,Muzaffarpur,IA032,Road Construction (per km),4.27,km,27.3112,82.05466,2025-09-06,6752001.35,2025-10-01,6915063.7,270,Completed,2026-08-15,Road Construction (per km) at Muzaffarpur constituency site 68
W01331,MP024,Maharashtra,Nagpur,IA016,Public Toilet Complex,2.58,unit,24.56506,85.10836,2024-08-14,1212899.21,2024-10-07,1227369.51,120,Completed,2025-02-22,Public Toilet Complex at Nagpur constituency site 69
W01332,MP007,Maharashtra,Nagpur,IA035,Street Lighting (per 50 units),3.62,batch,24.73526,85.30389,2025-12-28,1885444.19,2026-01-16,1935860.92,90,Completed,2026-05-04,Street Lighting (per 50 units) at Nagpur constituency site 70
W01333,MP013,Uttar Pradesh,Gorakhpur,IA052,Public Toilet Complex,1.17,unit,16.46131,87.68048,2025-02-10,537366.25,2025-03-08,545623.52,120,Completed,2025-07-12,Public Toilet Complex at Gorakhpur constituency site 71
W01334,MP007,Maharashtra,Nagpur,IA035,Drinking Water Facility,2.91,unit,24.60572,85.24668,2025-10-19,2523880.58,2025-11-28,2539530.46,150,In Progress,,Drinking Water Facility at Nagpur constituency site 72
W01335,MP025,Bihar,Patna,IA023,Community Hall,1.0,unit,21.67684,75.67631,2024-08-26,3763745.47,2024-09-27,3907291.09,240,Completed,2025-05-15,Community Hall at Patna constituency site 73
W01336,MP015,West Bengal,Malda,IA007,Road Construction (per km),1.57,km,17.16559,82.91368,2024-03-11,3071409.01,2024-04-20,2948311.33,270,Completed,2025-05-23,Road Construction (per km) at Malda constituency site 74
W01337,MP035,West Bengal,Malda,IA051,Drainage / Sewage Line (per km),0.31,km,17.34771,82.83955,2025-04-28,568942.52,2025-05-28,558597.92,180,Completed,2025-10-30,Drainage / Sewage Line (per km) at Malda constituency site 75
W01338,MP039,Bihar,Gaya,IA036,Drainage / Sewage Line (per km),2.58,km,23.40918,73.13583,2025-09-28,3585928.87,2025-10-18,3618226.72,180,Completed,2026-02-21,Drainage / Sewage Line (per km) at Gaya constituency site 76
W01339,MP003,Bihar,Patna,IA023,Street Lighting (per 50 units),1.52,batch,21.55524,75.70922,2025-04-01,897968.68,2025-05-02,922006.63,90,Completed,2025-07-28,Street Lighting (per 50 units) at Patna constituency site 77
W01340,MP015,West Bengal,Malda,IA021,Health Sub-Centre Upgrade,1.0,unit,17.42673,82.90653,2024-07-01,1350532.16,2024-08-24,1337027.5,210,Completed,2025-03-29,Health Sub-Centre Upgrade at Malda constituency site 78
W01341,MP033,Uttar Pradesh,Meerut,IA040,Public Toilet Complex,2.12,unit,27.81245,83.28723,2023-07-13,874249.74,2023-08-29,874493.73,120,Completed,2023-12-13,Public Toilet Complex at Meerut constituency site 79
W01342,MP013,Uttar Pradesh,Gorakhpur,IA008,Drainage / Sewage Line (per km),1.3,km,16.54916,87.48517,2025-05-03,1967275.44,2025-05-21,1949202.25,180,Completed,2025-08-01,Drainage / Sewage Line (per km) at Gorakhpur constituency site 80
W01343,MP039,Bihar,Gaya,IA049,Health Sub-Centre Upgrade,1.0,unit,23.3067,73.06187,2024-11-01,1676508.13,2024-12-18,1690696.3,210,Completed,2025-04-13,Health Sub-Centre Upgrade at Gaya constituency site 81
W01344,MP016,West Bengal,Howrah,IA056,Drainage / Sewage Line (per km),0.93,km,21.88778,72.67966,2025-10-28,1671918.38,2025-11-10,1659733.88,180,Completed,2026-06-06,Drainage / Sewage Line (per km) at Howrah constituency site 82
W01345,MP023,Tamil Nadu,Coimbatore,IA024,Road Construction (per km),1.86,km,29.52702,86.14324,2025-01-17,3552079.45,2024-07-01,3581462.94,270,In Progress,,Road Construction (per km) at Coimbatore constituency site 83
W01346,MP002,West Bengal,Howrah,IA037,Public Toilet Complex,2.5,unit,21.89439,72.84011,2025-11-21,1159541.28,2025-12-05,1186152.0,120,Completed,2026-04-04,Public Toilet Complex at Howrah constituency site 84
W01347,MP023,Tamil Nadu,Coimbatore,IA015,Drainage / Sewage Line (per km),2.91,km,29.67307,86.41518,2023-09-12,4480526.67,2024-05-06,4417070.73,180,In Progress,,Drainage / Sewage Line (per km) at Coimbatore constituency site 85
W01348,MP023,Tamil Nadu,Coimbatore,IA055,Street Lighting (per 50 units),3.78,batch,29.59522,86.41149,2023-11-21,2942794.44,2023-12-09,2843255.71,90,Completed,2024-02-03,Street Lighting (per 50 units) at Coimbatore constituency site 86
W01349,MP036,Maharashtra,Nashik,IA038,Public Toilet Complex,1.2,unit,16.89391,79.1564,2025-05-14,574786.89,2025-06-10,562789.13,120,Completed,2025-10-22,Public Toilet Complex at Nashik constituency site 87
W01350,MP006,Bihar,Muzaffarpur,IA032,School Building Renovation,1.89,unit,27.30418,82.01482,2026-02-25,2076221.56,2026-03-17,2099107.28,200,Completed,2026-08-12,School Building Renovation at Muzaffarpur constituency site 88
W01351,MP035,West Bengal,Howrah,IA013,Drinking Water Facility,2.86,unit,21.96441,72.76003,2025-06-17,2540862.4,2025-08-05,2544571.72,150,Completed,2025-11-29,Drinking Water Facility at Howrah constituency site 89
W01352,MP034,Uttar Pradesh,Gorakhpur,IA052,Road Construction (per km),0.88,km,16.32528,87.73676,2025-08-17,1259693.15,2025-10-08,1338153.69,270,Completed,2026-05-02,Road Construction (per km) at Gorakhpur constituency site 90
W01353,MP035,West Bengal,Malda,IA014,Community Hall,1.0,unit,17.26597,82.98568,2024-09-07,2828983.9,2024-09-23,2806858.57,240,In Progress,,Community Hall at Malda constituency site 91
W01354,MP014,Maharashtra,Pune,IA003,Drainage / Sewage Line (per km),0.7,km,20.47615,86.8717,2025-07-26,1121579.73,2025-09-19,1170362.12,180,Completed,2026-03-18,Drainage / Sewage Line (per km) at Pune constituency site 92
W01355,MP036,Maharashtra,Nashik,IA038,Public Toilet Complex,2.41,unit,17.00988,79.32963,2024-04-03,1011736.21,2024-04-24,978238.41,120,Completed,2024-08-29,Public Toilet Complex at Nashik constituency site 93
W01356,MP035,West Bengal,Malda,IA050,Street Lighting (per 50 units),1.79,batch,17.34737,82.97593,2025-12-17,1030986.19,2026-01-24,1076294.95,90,Completed,2026-04-25,Street Lighting (per 50 units) at Malda constituency site 94
W01357,MP021,West Bengal,Howrah,IA058,School Building Renovation,1.2,unit,21.85676,72.59339,2023-08-22,1508957.43,2023-10-14,1534849.78,200,Completed,2024-05-23,School Building Renovation at Howrah constituency site 95
W01358,MP032,Tamil Nadu,Coimbatore,IA055,Public Toilet Complex,2.68,unit,29.66635,86.22205,2025-04-20,1132587.85,2025-05-23,1126370.84,120,Completed,2025-09-20,Public Toilet Complex at Coimbatore constituency site 96
W01359,MP039,Bihar,Gaya,IA042,School Building Renovation,1.31,unit,23.4339,73.13872,2025-09-10,1717746.03,2025-11-08,1588737.41,200,Completed,2026-05-10,School Building Renovation at Gaya constituency site 0
W01360,MP022,Uttar Pradesh,Meerut,IA005,Drainage / Sewage Line (per km),1.58,km,27.99691,83.19431,2023-12-19,2286919.68,2024-01-03,2229046.01,180,Completed,2024-06-21,Drainage / Sewage Line (per km) at Meerut constituency site 1
W01361,MP020,Tamil Nadu,Coimbatore,IA055,Street Lighting (per 50 units),3.77,batch,29.60049,86.30564,2025-02-16,2513528.77,2025-02-26,2535292.84,90,Completed,2025-06-16,Street Lighting (per 50 units) at Coimbatore constituency site 2
W01362,MP025,Bihar,Patna,IA023,Road Construction (per km),3.29,km,21.74152,75.7751,2024-02-21,6940904.23,2024-03-17,6739228.99,270,In Progress,,Road Construction (per km) at Patna constituency site 3
W01363,MP017,Uttar Pradesh,Gorakhpur,IA008,Drainage / Sewage Line (per km),0.71,km,16.53658,87.64402,2024-01-22,859766.42,2024-02-05,866750.53,180,In Progress,,Drainage / Sewage Line (per km) at Gorakhpur constituency site 4
W01364,MP038,Tamil Nadu,Salem,IA006,Public Toilet Complex,2.58,unit,26.69202,75.11495,2025-12-31,1336007.86,2026-02-09,1337413.46,120,Completed,2026-06-21,Public Toilet Complex at Salem constituency site 5
W01365,MP031,Uttar Pradesh,Gorakhpur,IA054,Public Toilet Complex,1.11,unit,16.46484,87.46945,2024-02-16,482201.64,2024-04-05,460891.69,120,Completed,2024-06-23,Public Toilet Complex at Gorakhpur constituency site 6
W01366,MP012,Uttar Pradesh,Varanasi,IA057,Drinking Water Facility,2.86,unit,26.4254,84.62669,2023-04-21,2155778.26,2023-06-09,2056571.8,150,Completed,2023-11-01,Drinking Water Facility at Varanasi constituency site 7
W01367,MP033,Uttar Pradesh,Varanasi,IA057,Health Sub-Centre Upgrade,1.0,unit,26.46165,84.44945,2024-03-19,1867592.54,2024-04-05,2004098.31,210,Completed,2024-12-27,Health Sub-Centre Upgrade at Varanasi constituency site 8
W01368,MP019,Maharashtra,Nashik,IA048,Drinking Water Facility,1.94,unit,16.99099,79.14202,2024-03-20,1657274.96,2024-04-22,1683987.39,150,Completed,2024-09-23,Drinking Water Facility at Nashik constituency site 9
W01369,MP029,Bihar,Muzaffarpur,IA032,Health Sub-Centre Upgrade,1.0,unit,27.34759,82.11345,2025-07-26,1566375.97,2025-08-08,1517793.4,210,Completed,2025-12-02,Health Sub-Centre Upgrade at Muzaffarpur constituency site 10
W01370,MP009,Bihar,Gaya,IA025,Health Sub-Centre Upgrade,1.0,unit,23.38967,73.16393,2025-06-22,1643785.89,2025-08-13,1711063.56,210,Completed,2026-03-05,Health Sub-Centre Upgrade at Gaya constituency site 11
W01371,MP006,Bihar,Muzaffarpur,IA032,Drainage / Sewage Line (per km),2.51,km,27.38652,81.99982,2024-02-10,3279525.91,2024-03-07,3136009.54,180,Completed,2024-10-20,Drainage / Sewage Line (per km) at Muzaffarpur constituency site 12
W01372,MP010,Bihar,Patna,IA023,Street Lighting (per 50 units),3.96,batch,21.71495,75.62607,2025-03-07,2526236.29,2025-04-24,2547353.59,90,Completed,2025-08-31,Street Lighting (per 50 units) at Patna constituency site 13
W01373,MP001,West Bengal,Malda,IA007,Public Toilet Complex,1.33,unit,17.42858,82.97153,2026-01-27,575845.77,2026-03-14,572593.38,120,Completed,2026-06-03,Public Toilet Complex at Malda constituency site 14
W01374,MP022,Uttar Pradesh,Meerut,IA047,Community Hall,1.0,unit,27.92437,83.18739,2023-09-06,3277874.42,2023-10-03,3264713.56,240,Completed,2024-09-23,Community Hall at Meerut constituency site 15
W01375,MP021,West Bengal,Howrah,IA056,Health Sub-Centre Upgrade,1.0,unit,22.04461,72.69282,2026-03-29,1902051.6,2026-04-24,1994703.13,210,In Progress,,Health Sub-Centre Upgrade at Howrah constituency site 16
W01376,MP008,West Bengal,Howrah,IA056,Community Hall,1.0,unit,21.91589,72.68889,2023-04-17,3446934.85,2023-06-13,3282715.15,240,Completed,2024-03-21,Community Hall at Howrah constituency site 17
W01377,MP021,West Bengal,Howrah,IA012,Drinking Water Facility,2.15,unit,22.11007,72.78717,2023-07-06,1772158.09,2023-09-03,1766017.88,150,Completed,2024-03-23,Drinking Water Facility at Howrah constituency site 18
W01378,MP028,Tamil Nadu,Coimbatore,IA055,Public Toilet Complex,2.17,unit,29.43599,86.35772,2023-12-03,1010226.87,2023-12-21,1016281.24,120,Completed,2024-04-04,Public Toilet Complex at Coimbatore constituency site 19
W01379,MP011,Bihar,Muzaffarpur,IA032,Street Lighting (per 50 units),3.5,batch,27.46149,82.13317,2023-09-05,1820601.01,2023-10-12,1860769.67,90,Completed,2024-01-08,Street Lighting (per 50 units) at Muzaffarpur constituency site 20
W01380,MP037,Bihar,Muzaffarpur,IA032,Road Construction (per km),2.05,km,27.445,82.23169,2025-03-07,3866808.48,2025-04-20,3954894.19,270,Completed,2025-11-27,Road Construction (per km) at Muzaffarpur constituency site 21
W01381,MP026,Maharashtra,Nagpur,IA035,Road Construction (per km),3.84,km,24.72486,85.19787,2025-07-15,6674686.28,2025-08-10,6661466.06,270,Completed,2026-05-28,Road Construction (per km) at Nagpur constituency site 22
W01382,MP025,Bihar,Patna,IA023,School Building Renovation,1.95,unit,21.54235,75.70819,2023-08-01,1557391.34,2023-08-28,1470991.33,200,Completed,2024-02-06,School Building Renovation at Patna constituency site 23
W01383,MP032,Tamil Nadu,Coimbatore,IA024,Public Toilet Complex,1.7,unit,29.64243,86.30335,2024-10-04,687590.54,2024-11-04,684716.99,120,Completed,2025-01-27,Public Toilet Complex at Coimbatore constituency site 24
W01384,MP038,Tamil Nadu,Coimbatore,IA024,Drinking Water Facility,2.91,unit,29.67445,86.41813,2025-01-25,2661896.7,2025-02-13,2676164.1,150,Completed,2025-07-27,Drinking Water Facility at Coimbatore constituency site 25
W01385,MP036,Maharashtra,Pune,IA003,Road Construction (per km),2.4,km,20.47962,86.73957,2025-11-24,4338404.32,2025-12-30,4380128.65,270,In Progress,,Road Construction (per km) at Pune constituency site 26
W01386,MP034,Uttar Pradesh,Gorakhpur,IA046,Road Construction (per km),1.36,km,16.35253,87.70941,2025-05-14,2779181.02,2025-06-06,2731059.31,270,Completed,2026-04-18,Road Construction (per km) at Gorakhpur constituency site 27
W01387,MP039,Bihar,Gaya,IA042,Drinking Water Facility,1.01,unit,23.4133,72.90475,2025-12-31,834752.64,2026-02-21,799369.31,150,In Progress,,Drinking Water Facility at Gaya constituency site 28
W01388,MP004,Bihar,Muzaffarpur,IA032,Drainage / Sewage Line (per km),1.81,km,27.51766,82.08093,2023-08-26,2492785.87,2023-10-13,2479517.2,180,Completed,2024-04-16,Drainage / Sewage Line (per km) at Muzaffarpur constituency site 29
